24.185938180 -25.269024661 0.178483270 0.460495154 0.308324785 -0.810258820 -0.190684779 0.221557173 -0.251389978 1.044912049 0.544846031 -0.899860652 0.813523625 -0.602580464 1.396256148 -1.549467117 0.773454890 -0.890937311 1.780605987 -0.060985382 -0.201259226 1.014407615 -1.226652416 0.975614612 -0.359104656 0.028006009 0.274717002
14.532820789 -26.935971319 -0.673343936 0.780214944 -0.290096255 0.314000743 0.456631513 0.213938675 -1.783876828 1.133954530 0.684726866 0.073434905 1.094119412 -0.107920541 -1.492524577 -0.369855866 0.816958618 1.060112157 2.937314393 -0.727952142 -0.007154707 -0.005290304 -0.274665367 -0.242539605 -0.405053247 1.868208312 -0.904917142
14.550040006 -28.760212230 3.580984173 0.077172369 0.967650295 -0.226901931 0.078821610 -0.588732337 -0.832635298 -0.365044676 -1.274538696 0.265896414 0.363871532 -0.529769174 -1.813497665 1.901594539 0.931525837 0.880610168 1.120209412 1.402573956 -2.066981316 -1.532823822 0.758334123 -0.799723181 2.146014369 1.441360891 2.352560522
9.918466906 -25.311836223 -7.733214915 0.095259201 0.114812749 0.732280878 0.664461010 -0.040820389 -0.366331321 0.077681203 -0.535193476 0.793136431 -0.644228635 -1.095503465 0.301780069 -1.868519538 -1.101440785 1.655813884 -1.020667594 0.234863489 1.056899501 -0.449228512 1.153056268 1.491788240 -0.150884438 -0.003704403 -1.220362218
10.882502822 -30.207320598 0.076527223 0.747919350 -0.496189511 -0.398166572 0.189409600 -0.349984403 0.768690475 -0.320459612 0.270184194 -1.004932632 0.088215985 -0.856437674 -0.864642529 -0.669485166 1.482887555 -1.164779506 -0.261896067 0.842238716 1.482818044 -0.356780091 1.438273654 1.327874552 0.800038507 -1.130317524 -0.614394480
13.780599096 -32.813519931 -8.530438714 -0.659584591 -0.001099759 0.732694915 -0.167645815 1.827236959 -0.128714638 -0.372444277 0.651123565 0.951002159 0.315759094 1.505587002 1.120456548 -0.058054160 -0.703511421 0.354591454 0.043437445 -1.170871473 1.884399448 1.144202663 1.989078881 0.420457834 -0.836944861 -0.882461536 1.549710100
9.752636119 -35.306096698 -5.016204298 0.244892835 0.202255145 0.831178175 -0.456358628 1.497658333 0.864795171 0.277675289 0.771006861 0.410400259 -0.035040537 0.524756202 -1.863262208 0.024791422 -1.021019728 -0.271013811 0.060441001 1.077374516 0.610023006 -0.226051775 1.387389942 -0.258644516 -0.780976824 -0.111825290 -0.639976407
13.204987788 -36.912736422 -3.092320244 -0.579269029 0.238604783 -0.284695826 -0.725578001 1.467424728 -2.366918661 0.347988558 0.472485092 -2.046563083 0.220622594 -0.849052132 0.872859262 0.350094017 -1.025090151 0.035010092 -0.870052015 -0.216618047 -0.935950485 0.438021315 -0.623387479 -0.778902219 0.615754089 0.024877096 -3.123928250
9.913945785 -33.404713772 -5.329515728 0.298038334 -0.351183002 0.864563985 0.200929755 0.206777967 -0.516527570 -1.463140633 -1.246325043 -0.321237373 -1.402002512 -0.246926285 -0.087709412 -0.679078781 2.327571767 -1.956072324 -0.340693395 -0.202402818 0.075748668 -0.508638114 -1.790823570 0.326948782 -0.508452537 -0.152999755 -2.150967157
7.493960503 -27.265532064 -3.957672879 -0.671053050 -0.308895005 0.432774638 0.516698937 -0.003521571 -0.240437197 -1.150571115 -0.664146893 -0.156800836 0.284154824 -0.904068132 -0.297733432 0.818256157 -1.048238613 0.393603965 -0.996529223 -0.841180694 -1.143340078 -0.343693846 -0.834792056 -1.316452232 0.627686545 1.026292865 -2.659673162
14.577813438 -33.910476605 0.260140497 -0.224117118 0.937547281 0.213959660 0.158107168 -0.108016821 -0.926893624 0.365523408 0.023064379 -0.598744903 -0.056797585 -0.134820834 0.608278675 0.658657747 -0.853219095 1.603385469 1.137329032 1.562597725 -1.053433573 -0.354734147 -0.990872587 0.709408461 0.170248535 -0.349170852 -0.567639817
10.176309473 -30.033493584 4.494503138 0.640951157 0.441605548 0.183525600 0.600403621 -0.844087148 -0.549456919 -0.371007655 -0.967962901 -0.988013943 -0.664503423 1.386350594 2.022969584 -0.141404138 1.054127954 0.416555714 1.685701991 -0.553181227 -1.321668637 -0.512113072 0.812513085 -0.600512439 0.574960131 2.884832784 0.356069762
18.948830237 -30.396834274 6.479171235 -0.101769804 0.282510369 -0.899938472 0.316135328 1.544666174 0.359396167 -1.791977900 0.972157160 -1.236237957 -0.259271785 0.240711082 0.367503828 0.652833015 0.213223108 -0.920380952 0.059754404 -0.779781392 0.392819883 -0.271157405 -0.550354382 0.075313964 -2.039405646 2.166279879 1.247108361
20.557428320 -31.868911902 -8.320804226 -0.685097065 -0.196457417 -0.271878470 -0.646628636 0.397595233 0.172124008 1.754768534 1.074711109 1.424069594 -0.507464069 -1.012854732 -1.306555976 -0.475730535 1.301949316 0.517914230 -1.393835348 -0.321823825 1.280400912 2.764257067 2.158915119 -1.633318956 1.046585248 0.639006710 -0.142944945
14.556969228 -20.735461012 -6.070865897 -0.313311779 0.294759106 -0.780097524 -0.454313385 -0.158873742 0.144921914 0.670239868 -1.317969546 0.350521439 -0.063420685 0.430289201 -1.591120223 0.246784622 -1.191208214 -0.683620815 0.365969317 0.887461322 -0.387480143 0.254801466 0.460312472 0.296990363 0.179977098 -0.266678677 0.401598438
