#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-35.4042911, -14.3927045, -12.0506363, -0.1058407, -0.4849369,  0.5997430, -0.6276482, -1.0577462,  0.3839866, -1.0332100, -0.7500673,  2.1208054,  0.7091889, -0.7306979, -2.9278927, -0.7407724, -1.3604058, -0.3415200, -1.2156885, -0.0392440, -0.5365352,  0.4768062, -2.4351599,  1.2233839, -0.6838969, -1.0698411,  0.0021504)    0    0  14.50926111  0 4.200   9.71140651
(-30.3104376, -16.4994242, -4.1873756, -0.3598326, -0.8133236, -0.3810662,  0.2526138, -1.0325513,  0.0609441,  0.2477905,  0.3037933,  0.6289263, -1.4613732,  0.6183334,  0.4633009, -0.2794514, -0.9286541,  0.2142312, -0.0846138, -0.8343831,  1.0943176, -0.5666048,  1.7971969,  0.4575211,  1.4693227,  1.1137002, -0.7740808)    0    0  17.50969114  1 4.120  11.72386174
(-30.9100714, -21.5672097, -3.3858561, -0.4307131,  0.0996146, -0.1109445,  0.8900868, -0.9474920, -0.4832736, -0.5552871, -0.5557277,  0.1276152,  0.4696074,  0.1038388,  0.0706758, -1.3786135,  1.4128095,  0.7806147,  0.4582799,  0.2761606,  0.8055542,  0.8943031, -0.2329992, -0.9377460,  0.0382612, -0.4399636,  0.6237552)    0    0 -19.91930174  4 3.240  13.74392501
(-32.9188859, -10.0448327,  0.4457964, -0.8226427, -0.0510580, -0.2791194, -0.4926910, -0.6184742,  1.1627151, -0.0370762,  0.9811502, -1.0695083,  0.2075447, -0.1881967, -0.1968058, -0.3235036,  0.4539373,  0.3165506, -0.7615659, -0.4774426, -0.8137117,  0.0682724, -1.4194443,  1.5105727,  0.6318785, -0.9063285, -0.1781410)    0    0 -16.19697802  0 4.120  -4.55795304
(-40.4805500, -14.3716861, -2.6953954, -0.0606109,  0.5621461, -0.1028351,  0.8183783, -0.2941922, -0.3460465,  1.0220914, -1.4837078, -1.0427904, -0.2296123,  0.0404408, -1.0526595,  0.0638643,  0.6984572, -0.4468767, -0.7673712,  0.3106363, -0.0507280, -0.1635995, -0.6253080,  0.0362116, -0.7137523,  0.8423055, -0.9001986)    0    0 -10.34057166  3 3.240   3.44577363
(-33.1720032, -21.0808030, -11.2093096,  0.8680636, -0.4319525, -0.0088277, -0.2445499, -0.5080813, -0.2086550, -0.0714438,  0.4876991,  0.1099365,  1.4355350,  0.5042495, -1.1325179,  0.9409993, -0.0992408, -0.1462335,  0.0804585,  0.6073624,  0.3702879, -0.1187396, -1.5068130, -0.2570112, -0.4508577, -0.7612233, -0.7910372)    0    0   7.52757850  1 3.720   5.09775259
(-34.5938746, -16.5279551, -5.4229120, -0.2522131, -0.7676241,  0.3814962, -0.4490017,  0.6321894,  0.2167767,  0.2543525, -0.5532296,  1.1085298, -0.4014520, -0.5241899, -0.4933633, -0.5632728, -0.4355821,  0.1036653, -1.1535775,  0.4568461,  0.1623839,  0.7410374,  0.3710919, -0.4585004, -0.8655136,  0.4429144,  0.2730834)    0    0 -59.45182360  6 3.000 -17.86444586
(-35.1215289, -14.3027919, -12.3175352, -0.0637368, -0.4918144,  0.5970691, -0.6305273,  0.0525038, -0.1970164,  0.8887651, -0.1006506, -0.4729919, -0.4332407,  0.6615542,  1.7804896, -1.1465876,  0.9709105, -0.7748463, -0.3890026,  0.0473917, -1.1346769,  0.8073565, -0.6223205,  0.3603496,  0.1879558, -1.3930844, -0.0539602)    0    0  10.00419525  2 3.240   8.11842258
(-30.2313644, -20.9392334, -2.4465187, -0.8842857, -0.1559607, -0.0867007, -0.4315068,  0.3699880, -1.8868248, -0.5807423,  1.6049111,  0.1690296,  1.1265900, -0.4087670, -1.8836658, -2.6387588,  0.5162927, -1.2392019, -1.0529814, -0.4470789, -0.7263948, -1.4548077, -0.1444889,  0.8341909, -0.2520336, -0.7276597,  0.7548913)    0    0  -0.64753306  0 4.200  -0.45459285
(-34.7147123, -16.0776078,  1.6216155,  0.2285936,  0.6355312, -0.5881902,  0.4448340,  0.6341374,  1.4590607,  0.5098494,  0.5347685, -0.4557129, -1.0384563, -1.2398929,  0.3445006, -0.6959329, -0.3651814, -0.4445628, -0.3769634,  0.8110616,  0.6007544,  0.4852790, -0.6864943,  2.2143150, -0.5228938, -1.1049201, -0.2448882)    0    0 -24.44063501  1 3.800   6.93067040
