#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
(-34.1576387, -15.8646023, -11.5184055, -0.5667799, -0.5694716, -0.3037648, -0.5120446,  0.0676735, -0.4297827, -0.3672326, -0.3379440,  0.4005857, -0.7415017,  0.0425576, -0.0859632, -0.2249926, -0.1811969,  1.1649798, -0.0073489, -0.2045982, -0.6330331,  0.1065595, -0.5875327,  0.1865998,  0.0775885, -1.0221064,  0.2507105)    0    0  17.70315423  5 3.800  13.06835001
(-32.5294820, -16.0033197, -3.8099843, -0.2884549, -0.9397666,  0.1779482,  0.0443503, -0.0529408,  0.4720759, -0.1990133, -0.4164176,  0.9744239, -0.5695702, -0.0382949, -0.3723833, -0.8963084, -0.1576461,  0.5887812,  0.0153490, -0.4182167,  0.0756542, -0.1835089, -0.2294147,  0.0736163,  0.3153969, -0.2796909,  0.1415385)    0    0  16.54320369  4 5.000  13.49089212
(-31.7440946, -20.7925343, -4.5308029, -0.4221622,  0.1326338, -0.0898344,  0.8922540, -0.1936194, -0.8336278,  0.0488669, -0.7126497, -0.3506570,  0.3314102,  0.2259355, -0.2309549, -1.0091791,  1.3980291,  0.7122788,  1.3589496,  0.3169775,  0.4101184,  0.6248694,  0.5553668, -0.3595552,  1.1368904,  0.2245069,  0.5451363)    0    0  28.37138536  3 3.800  19.25824729
(-32.3125463, -11.2927672, -1.9658137, -0.3244301, -0.8918929,  0.3150636,  0.0026670,  0.3356024,  0.4042255,  0.0844670, -0.5087035,  0.3633383, -0.6262579,  0.1456363, -0.0540112, -0.5157256,  0.0414299,  0.5678423,  0.0521282, -0.0991060,  0.3447535, -0.1479593, -0.2574774, -0.0494553,  0.3386611, -0.1018770,  0.1786541)    0    0  -0.66156183  3 5.000   8.92730691
(-41.1881255, -11.4068562, -0.7951574,  0.8257495, -0.5146961,  0.1317820, -0.1892325,  0.7401482, -1.0522577,  0.6017207, -0.6397017,  2.8007855, -0.1916478, -0.5256390, -0.8864222,  0.4269033,  0.0246459, -0.8268791,  0.8657173,  0.6833993, -0.4242291,  0.6560903,  0.3285299,  1.8186234,  0.5497255,  0.6236661,  0.1270728)    0    0  16.15126369  8 3.000  11.79513259
(-34.1595292, -18.9361753, -8.6574687, -0.5630035, -0.5178638, -0.3512117, -0.5398437, -0.0768990, -0.5732835, -0.2323538, -0.4090785, -0.0198102, -1.4126169, -0.2652466,  0.4445815, -0.2144899,  0.0814758,  1.0880923,  0.2088455, -0.3255030, -0.7017665,  0.2408485, -0.5425952,  0.3034849,  0.2903541, -1.0112203,  0.0290603)    0    0  15.94717442  7 1.640  11.47627356
(-33.8586812, -16.2259731, -5.1863620, -0.2698928, -0.9524484,  0.1362945,  0.0376732, -0.2683588,  0.3536508, -0.3288017, -0.4357015,  0.9948294, -0.5682759,  0.0660600, -0.2272144, -0.8746609, -0.1330030,  0.6054572,  0.2522988, -0.2686331,  0.3399698, -0.4073452, -0.3204809, -0.1128026,  0.5629182, -0.3617296,  0.2545729)    0    0  19.50376280  1 3.960  15.45165258
(-34.2985332, -15.6909167, -12.1507327, -0.5606613, -0.6387823, -0.2319904, -0.4730714,  0.3392315, -0.4166006, -0.3822596, -0.2100528,  0.5441734, -0.3485147,  0.3888017, -0.1455728, -0.1757118, -0.2407220,  0.8319216, -0.0847236, -0.0872297, -0.7055909, -0.0427848, -0.5666592,  0.1037158, -0.0498577, -0.9403010,  0.1432508)    0    0  16.72122192  2 2.840  13.89147357
(-29.9800939, -20.0258997, -5.1989013,  0.9280212,  0.2436912, -0.2701190,  0.0801685,  0.1282934, -0.2296840, -0.1284681,  0.2797074,  0.5501358, -0.6597044,  0.3343186, -0.3256648, -0.6383138,  0.6610861, -0.0611616, -0.2579853,  0.1917111,  0.6958035, -0.6952766, -0.3195968,  0.2095054, -0.0116981, -0.6304766,  0.3724783)    0    0 -10.85699948 10 3.960  -2.22306196
(-31.9291809, -16.1340280, -0.2714906, -0.2355088,  0.6610531, -0.4496256,  0.5525746,  0.6539098,  0.6001910,  0.1552240,  0.5060109, -0.1587884, -0.3404160, -0.5943185,  0.3048520,  1.0475428, -0.3536934,  0.0126878, -1.5347054,  0.0461470,  1.3543946, -0.3470839, -0.8541391,  0.8114950, -0.5480791, -1.0239787,  0.4439979)    0    0  10.25628201  6 3.880   7.27302173
(-33.4466044, -17.2930574, -8.1832369, -0.4713125, -0.8261039, -0.1242718, -0.2827956, -0.0301204, -0.3272149, -0.1985652, -0.4370203,  0.2155398, -1.2576929, -0.1672976,  0.2744762, -0.3924121,  0.0394273,  1.1984905,  0.0998925, -0.2964370, -0.2885790,  0.1274519, -0.4802886,  0.1898025,  0.2475380, -0.7967671,  0.2543795)    0    0  19.64735395  3 5.000  13.38643139
(-37.8981650, -17.0646127,  1.3204125,  0.8059259, -0.5303971,  0.1168952, -0.2355798, -0.3309887, -0.7744895,  0.1279021, -0.6638497,  1.3342653, -0.5245579, -0.0848730, -0.2108018,  0.3444908, -0.0322842, -0.4911930,  0.1453051,  0.7861745, -0.3022588,  0.7237013,  0.3172575,  0.9544968,  0.2484272,  0.2679224,  0.2078649)    0    0   8.69989062  4 4.920   7.64522763
(-40.4647279, -14.2568450, -7.0646330,  0.1796375, -0.6146290, -0.5630470, -0.5223753, -0.1937599, -0.9464711, -0.7824080,  0.8343138, -0.1034939,  0.3465547, -0.5291430, -0.6604701, -0.2001501,  1.0776193,  0.0163873, -0.7377769,  0.8900336,  0.1870074,  0.3818996, -0.4277839,  0.3500142, -0.1990318,  0.1018269,  0.6042626)    0    0   9.22766873  9 2.920   7.08788461
(-33.0878160, -17.5182435, -8.3696601, -0.5689366, -0.5173759, -0.3564150, -0.5306360, -0.0711916, -0.7124834, -0.3782353, -0.4822086, -0.1029713, -1.7522716, -0.2882968,  0.5088293, -0.3303033,  0.1741942,  1.3247062,  0.1003129, -0.3155420, -0.5689040,  0.2258465, -0.5357137,  0.2837936,  0.2054764, -0.9956789,  0.2166571)    0    0  18.21820219  6 3.240  13.57562296
(-37.4641171, -8.1289347, -8.8700658,  0.1864701, -0.0275268,  0.3256054, -0.9265270, -0.4907258, -1.2508755, -1.3517148,  0.3257219,  0.8786089, -0.1966165, -0.9276550, -0.1713682, -0.5622180, -0.1703111, -0.3817540, -1.4631154,  1.5571083, -0.6266063, -0.8242556,  0.8725896, -1.2339099, -0.8301476,  0.5542573,  0.8399284)    0    0  23.67276266  1 5.000  16.82711760
(-40.2674544, -12.1415908,  0.3312570,  0.8261859, -0.5144354,  0.1319468, -0.1879614,  0.3784031, -0.9565624,  0.4954227, -0.6775627,  2.4731974, -0.3209449, -0.4380314, -0.6758877,  0.3618492,  0.0015237, -0.8211337,  0.8637858,  0.6895297, -0.4219971,  0.6418905,  0.3174905,  1.8292426,  0.5419112,  0.6233183,  0.1192491)    0    0  18.04395707  5 4.680  12.83506750
(-31.3538095, -21.0415957, -4.5012872, -0.4220999,  0.1326165, -0.0898008,  0.8922715, -0.0823034, -0.7732064, -0.1114245, -0.6321963, -0.3538398,  0.3283898,  0.2689602, -0.2326050, -0.9792010,  1.2697888,  0.7261498,  1.3586404,  0.3215129,  0.4074317,  0.6249929,  0.5505862, -0.3645654,  1.1424395,  0.2133279,  0.5395948)    0    0  28.76958536  0 5.000  19.20420822
